Rewards,Times
-179.2083184446973,0.005369828001130372
-169.2813707414465,0.005515985999663826
-168.26566114289267,0.005284000998653937
-168.7559282916011,0.0054681349999737
-169.30956433388826,0.00501270700013265
-164.92910969526602,0.004093312999757472
-170.99148422154013,0.004479439001297578
-167.56907308471844,0.004213410999800544
-163.23111905471796,0.004141450001334306
-163.08348640334,0.004181013999914285
-165.26945715758154,0.00423797699942952
-165.5847409330358,0.004335806001909077
-168.6850331945461,0.004315773000125773
-166.01458967857315,0.004132655000430532
-161.3172820986057,0.004331317999749444
-166.9899217400615,0.004269336000434123
-168.68595549508518,0.004226028000412043
-163.6166275573082,0.004198225000291132
-165.70893843606794,0.004175452999479603
-166.68417318235913,0.0041310790012357755
-164.0469184776079,0.00428029899863759
-166.4932304936143,0.004808256000396796
-164.7146228748354,0.004309279003646225
-163.7293840615206,0.004301310997980181
-164.19829131098348,0.0044900759981828745
-165.96080200049602,0.004221434000646696
-165.9323921036952,0.004259684999997262
-166.09036472869604,0.004405224000220187
-164.92693287820615,0.005244386001140811
-163.2813695689325,0.004795122999057639
-163.96299536874739,0.005468214002030436
-166.2333710278699,0.004580683003296144
-163.3934503623725,0.004832655000209343
-167.06587922574542,0.005212515001767315
-166.4743874088364,0.006423614998057019
-162.01267836072242,0.004820694999652915
-163.05521008638453,0.004631620999134611
-160.9574728871405,0.00535394099802943
-165.9547097814902,0.004215535000548698
-162.26188624001094,0.004656037999666296
-166.013320390962,0.005786818001361098
-164.2626522668688,0.007720104002219159
-164.62787427081628,0.006921223000390455
-166.65717579687424,0.00717333999928087
-167.1578957553532,0.005140766000258736
-164.7532210801852,0.004245773999136873
-164.88733847588696,0.004129375000484287
-164.21113230351654,0.004143132000172045
-162.88462590490946,0.00428015200101072
-166.2569231787988,0.005371877001016401
-167.0267397944874,0.004337258999294135
-163.8980738268561,0.006242711000086274
-161.6005193568825,0.004970748002815526
-164.54663269303737,0.005794604000693653
-163.98641892848707,0.004463130000222009
-164.24614241985662,0.006187735999701544
-166.12211827388478,0.00510233600041829
-162.5410615637231,0.004962219000735786
-166.11813490560445,0.004567449001478962
-161.7732199207721,0.004107661999296397
-163.41280505515417,0.004551477001223247
-163.27286436168876,0.004331422999966889
-162.51693428717246,0.004482985999493394
-164.6855679952919,0.0041352799985907044
-163.64639117379323,0.004595134998380672
-160.76754983994127,0.004675060001318343
-161.64801547997226,0.003987900998909027
-163.94353708157104,0.003983262998808641
-161.3856320107198,0.003906904998875689
-165.51023318652278,0.003943602999788709
-164.00732497140766,0.004164215000346303
-165.3372243227391,0.004490130999765824
-168.64048682630718,0.004919504002609756
-161.97245718745364,0.005282903999905102
-164.10666825561762,0.0043235640006605534
-166.25947328709586,0.004049494002829306
-164.61420139575904,0.005261216002108995
-165.20149979787882,0.0047112630010815336
-164.07516618166466,0.0045393799981684425
-165.4367402242932,0.004416918000788428
-163.20145579982392,0.004135296000458766
-162.28684953862432,0.003978396001330111
-164.13447295180063,0.0052098880018456835
-163.3078656683812,0.005003654001338873
-162.75766953393364,0.004499511999601964
-160.5780677457962,0.0046367599986842836
-162.40365790621692,0.0056857530001434495
-163.59654890674526,0.005514577999419999
-161.98611298892712,0.005984161999949719
-162.17445756294399,0.005358070998918265
-164.71949888713462,0.005472419000288937
-162.5009658009202,0.004726948000607081
-163.6640211181535,0.0046219990018289536
-161.9782033119858,0.006538181000505574
-162.4098731965366,0.00841496900015045
-163.4876719855811,0.005763620001380332
-163.31708137003199,0.0066219900021678765
-165.24983460084607,0.0061083479988155885
-162.51747723942944,0.005369171002821531
-164.99884466990744,0.0045796000020345675
